measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Cambodia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2665.97599646649,3071.3228001543703,2285.72913015932
Prevalence,Indonesia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2600.26153542838,3006.55265077534,2223.35821457967
Prevalence,Marshall Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1707.24140220323,1981.60179466264,1416.0738408340499
Prevalence,China,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3885.39822090591,4511.17892601272,3276.2810667619697
Prevalence,Kiribati,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2366.19192151899,2727.7721505692803,2012.23058491438
Prevalence,Tajikistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2466.1743726016603,2818.6716241550203,2135.4632940265396
Prevalence,Democratic People's Republic of Korea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2905.71636495787,3364.60953692942,2444.92812041818
Prevalence,Turkmenistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2774.86403948735,3181.13301714134,2402.36397834909
Prevalence,Fiji,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2229.3997870123003,2595.35309922837,1869.54389751294
Prevalence,Serbia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3623.58101724611,4153.728305595019,3099.99496739565
Prevalence,Poland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3842.49564260562,4421.14038802164,3293.7004785022996
Prevalence,Romania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3866.24878701051,4497.50511197802,3280.53015049153
Prevalence,Republic of Korea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3968.32121803957,4471.3386964971905,3451.32139493564
Prevalence,Singapore,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2433.8153712059398,2702.10189587517,2161.62610986744
Prevalence,Mongolia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2486.23695080761,2864.19065397734,2124.63850912783
Prevalence,Japan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5916.148052588021,6781.82753193141,5064.893275751991
Prevalence,Hungary,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3967.1012357571,4580.2425501978705,3352.8330616139697
Prevalence,Montenegro,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3387.9314641587,3922.02914800544,2906.39339997627
Prevalence,Brunei Darussalam,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2011.8421116041702,2328.5002128020296,1707.1909302849401
Prevalence,North Macedonia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2808.13408594693,3279.84411728288,2341.6370540204302
Prevalence,Czechia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3896.7692002399695,4471.89761120981,3356.17077720348
Prevalence,Albania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3343.0472634374596,3860.0162926129597,2856.89186585139
Prevalence,Ukraine,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3759.53900097313,4352.09672220944,3178.3950074367804
Prevalence,Croatia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4118.13560864612,4765.65149556469,3495.4441531396997
Prevalence,Russian Federation,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3633.7768237896403,4193.03721616643,3113.75431070721
Prevalence,Bosnia and Herzegovina,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3666.54564461356,4257.903084628039,3128.6137234122302
Prevalence,Bulgaria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3937.96374288568,4551.13006811172,3354.64791724432
Prevalence,Denmark,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3123.20188771783,3593.0177100647297,2684.75955478748
Prevalence,Belarus,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3907.5582787493104,4543.78286281731,3343.6214479458
Prevalence,Lithuania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4393.47114149959,5078.76659178476,3726.1372141397997
Prevalence,Uzbekistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2535.55265380359,2909.37299861544,2178.97262744215
Prevalence,Republic of Moldova,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3511.60238995575,4026.69227281355,3042.69789807174
Prevalence,Austria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4843.7624673807795,5605.40507867896,4120.84115877873
Prevalence,Belgium,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5314.494932209031,6138.82909130159,4483.64477285771
Prevalence,New Zealand,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4258.324244075759,4903.68706054762,3671.12335717708
Prevalence,Estonia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4474.80753749384,5167.20021604492,3777.2344978288497
Prevalence,Latvia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4508.78457053483,5189.1986383902595,3854.75311412986
Prevalence,Cyprus,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3554.47709317652,4161.77920435359,2997.01606428994
Prevalence,Slovenia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4279.09931264537,4914.87656428801,3658.89708299698
Prevalence,Andorra,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4397.12728017923,5077.98125056211,3756.3285997789903
Prevalence,Israel,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4070.6485367793402,4729.24719934877,3457.29099488171
Prevalence,Ireland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3959.93473444448,4587.10625430272,3365.88700621041
Prevalence,Slovakia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3471.17158056847,3990.92978802146,2973.0672378095
Prevalence,Australia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3897.37311446767,4379.95062002648,3412.40449055387
Prevalence,Iceland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4506.42695451053,5117.54472467334,3878.60095030216
Prevalence,Greece,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5432.51063128687,6291.8594420317595,4619.43866944985
Prevalence,Canada,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5203.53114466963,5813.87778584106,4549.47700567464
Prevalence,Finland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4378.69763827194,5061.30994216841,3725.68391395882
Prevalence,Germany,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,6030.04937005882,6980.322246427089,5091.02912898158
Prevalence,France,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3923.90746884251,4441.16519787992,3396.43709018109
Prevalence,Chile,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3429.58510593364,3931.2234945776904,2958.97042244958
Prevalence,Uruguay,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4239.233171472521,4868.27935876265,3649.8480622040197
Prevalence,Argentina,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3684.5651685573002,4232.36100371065,3137.85076282609
Prevalence,Switzerland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4874.42284294826,5619.67295152294,4115.7367800323
Prevalence,Jamaica,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4047.7737095982598,4633.90233816223,3484.41246710093
Prevalence,Grenada,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2479.54812825264,2840.78552177129,2145.41849093318
Prevalence,Saint Lucia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3107.16565016005,3573.70825019073,2640.75317500881
Prevalence,United Kingdom,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4363.22422420038,4980.61152234601,3756.70015400609
Prevalence,Haiti,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2167.12438513387,2484.44718091233,1863.7375388573
Prevalence,Guyana,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2437.93384815303,2782.42782400853,2097.00661601882
Prevalence,Dominican Republic,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3073.6338323527402,3512.67550518668,2667.62369703576
Prevalence,Sweden,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5254.96976572122,6024.141167487531,4506.99728535453
Prevalence,Spain,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4543.40654341528,5149.635162628851,3970.8852910885203
Prevalence,Saint Vincent and the Grenadines,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2937.66073843243,3364.09899069101,2516.2414660444
Prevalence,Norway,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4482.36120101305,5173.39293280687,3832.6279280511903
Prevalence,Barbados,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3137.52695686959,3631.6395888532297,2691.56350476541
Prevalence,Dominica,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2950.29640378501,3383.09516958961,2526.05882929862
Prevalence,Cuba,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3202.5504891045102,3627.67438759913,2785.48808434102
Prevalence,Bahamas,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2578.44963485978,2947.11612840535,2218.86315985011
Prevalence,Netherlands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4605.7252021430695,5260.869400429579,4007.2415514945897
Prevalence,Malta,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4026.5739038089105,4686.330178713661,3427.8687843773496
Prevalence,Luxembourg,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3233.68458355352,3771.99046783109,2728.08746906741
Prevalence,Belize,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2783.83531579998,3182.10798927855,2408.79874328908
Prevalence,Antigua and Barbuda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2664.8793514693602,3062.18114989841,2281.94553208768
Prevalence,Portugal,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4968.63919761885,5800.66558698907,4203.802848911109
Prevalence,United States of America,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4712.585811572279,5388.10929338205,4075.292367417
Prevalence,Italy,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5020.87337077513,5767.86784351275,4305.3491045151
Prevalence,Venezuela (Bolivarian Republic of),Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3801.48263687945,4302.78991609496,3324.60696981215
Prevalence,Nicaragua,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3327.91844170146,3800.38971293073,2856.4632375677497
Prevalence,Panama,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3644.7661791477203,4193.11407324291,3145.6494950270003
Prevalence,Honduras,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2898.21863265156,3333.3380818866103,2484.35903441427
Prevalence,Mexico,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2747.61904686885,3156.86381023762,2370.073666251
Prevalence,Palestine,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3227.2709217387096,3719.7156397158,2762.3470542761
Prevalence,Morocco,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3516.3692699807,4042.7853399966602,3021.50055075645
Prevalence,Libya,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3737.2942958624,4274.59894491787,3228.3814332943
Prevalence,Guatemala,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3190.3139636505603,3660.15808982756,2737.44536759206
Prevalence,Peru,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2554.87699627826,2932.7430202384203,2218.4871527105897
Prevalence,Lebanon,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5271.9761254288305,6029.53255582158,4556.37126799978
Prevalence,El Salvador,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4187.884009210819,4781.39854348498,3633.3252983518605
Prevalence,Jordan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3106.19295266128,3572.9949394467603,2639.7552982480097
Prevalence,Kuwait,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3533.63928515094,4020.46467701951,3025.76783220137
Prevalence,Costa Rica,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3576.6500053658,4085.22304317726,3064.64190814327
Prevalence,Colombia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3599.7723745314997,4105.49518713897,3089.86027894304
Prevalence,Iraq,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3199.0340847474604,3662.22096320667,2754.0565471773098
Prevalence,Iran (Islamic Republic of),Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3887.57162327539,4476.23924623276,3342.0263679521904
Prevalence,Egypt,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2405.2467859821,2711.0155277652902,2070.70828655612
Prevalence,Bolivia (Plurinational State of),Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2133.0911670846604,2448.20125553774,1826.2051789093
Prevalence,Ecuador,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2433.10698355382,2787.78369746293,2097.99477067664
Prevalence,Suriname,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2965.59973203523,3388.1358833148397,2558.8086244157303
Prevalence,Bahrain,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2046.81629331367,2348.54857190442,1753.020311711
Prevalence,Algeria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3483.83683460503,4035.81905336087,2978.40799125688
Prevalence,Trinidad and Tobago,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2833.89698375206,3236.09585626424,2460.66694954914
Prevalence,Brazil,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3997.8949856131603,4557.24076255922,3511.69483962891
Prevalence,Paraguay,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3651.63847737748,4158.91827510482,3158.98620829769
Prevalence,Pakistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1835.3618073783402,2106.32426395939,1575.99077470799
Prevalence,India,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1819.90953132726,2097.14769464198,1552.48612580798
Prevalence,Nepal,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2002.50557203729,2286.87193717583,1704.9064044218298
Prevalence,Tunisia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3909.57808159954,4480.43239443534,3339.43745086765
Prevalence,Syrian Arab Republic,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3087.5031240245403,3573.3885615029,2632.52266013192
Prevalence,Bangladesh,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2015.63988083167,2312.72962584341,1729.45818031007
Prevalence,Bhutan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2205.38322479302,2528.3200778017804,1886.00693927703
Prevalence,Oman,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2835.61653085212,3261.96290884694,2429.23605873168
Prevalence,Kenya,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2432.43875223097,2786.21265473524,2087.44107179436
Prevalence,Saudi Arabia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2302.26232254982,2661.0964175710396,1973.5338578603898
Prevalence,Madagascar,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1992.8394012255699,2285.5404243439502,1706.9991859089198
Prevalence,Türkiye,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,4277.340444628419,4855.27704265851,3700.1277882717004
Prevalence,Eritrea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2039.1177496639102,2333.33833525446,1735.32186089701
Prevalence,Ethiopia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2592.79433065525,2971.34152201487,2212.4268017727
Prevalence,United Arab Emirates,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1245.16226215413,1457.24842347058,1038.03102829783
Prevalence,Afghanistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3887.8005900097496,4472.89037932472,3311.7698624557197
Prevalence,Qatar,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1681.3002698624498,1941.7221940565498,1431.9488651234801
Prevalence,Yemen,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3230.89111584162,3687.96572065356,2757.2640316470097
Prevalence,Djibouti,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2007.0624829624999,2302.9075082895,1707.04212378084
Prevalence,Burundi,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2227.30170739113,2531.37816644083,1902.60695374043
Prevalence,Comoros,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2587.38133361498,2961.15473501124,2197.23678397041
Prevalence,Gabon,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3029.6160823322202,3462.7621663601,2576.81171973777
Prevalence,Equatorial Guinea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3000.47629090352,3444.1336224320503,2554.2781990189796
Prevalence,Democratic Republic of the Congo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2835.39248056537,3236.3767085738,2423.45069214688
Prevalence,Botswana,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2410.27927259829,2778.54791573639,2068.12536240122
Prevalence,Lesotho,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2356.67545351759,2693.86295963706,2009.12215332001
Prevalence,Uganda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2487.21868799237,2832.35166761921,2131.54324078217
Prevalence,Zambia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2431.74002417687,2774.7699024195,2086.22131594586
Prevalence,Congo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2675.22908826882,2936.71156856251,2392.97041985106
Prevalence,Central African Republic,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2500.94901638503,2871.93570255438,2122.11599940437
Prevalence,Namibia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2465.92174147925,2834.64977601733,2101.69523799925
Prevalence,Somalia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1785.7611027499,2054.99923782171,1515.63859391028
Prevalence,Angola,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2537.75746409548,2908.21633559981,2159.3883146056
Prevalence,Eswatini,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2029.1347050442598,2338.70639376407,1723.82945736042
Prevalence,Zimbabwe,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2163.80281617383,2472.52472422149,1835.12648754652
Prevalence,Rwanda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2303.9728520635,2620.6021415589103,1979.73437539995
Prevalence,Mozambique,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2323.49986887769,2656.20397448501,1977.9201792689103
Prevalence,South Africa,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2794.50616269785,3211.69387358525,2402.95556472631
Prevalence,United Republic of Tanzania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2588.53519029075,2905.5306947538497,2281.10023977102
Prevalence,Mauritius,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3124.77151610045,3556.9918205082104,2693.16076011434
Prevalence,Malawi,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2443.81035510822,2796.19409782713,2089.78422469989
Prevalence,Seychelles,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3200.73539283243,3704.38441968641,2705.12521396387
Prevalence,Niger,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1643.90477903139,1875.1725649556902,1397.30245347967
Prevalence,Nigeria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1611.20653245676,1851.18670813182,1382.2227775724
Prevalence,Mali,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1750.2911239469302,2004.3845495451,1480.04744636625
Prevalence,Bermuda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3421.58301500851,3924.3494761298502,2924.37209293449
Prevalence,Mauritania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2030.79687111765,2326.3188617699,1733.4525505401498
Prevalence,American Samoa,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2664.78511172702,3111.63879865448,2248.84398849391
Prevalence,Liberia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1879.96394247508,2146.7011376576197,1615.07629782413
Prevalence,Guinea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2154.2340514141297,2466.35692956191,1845.35044465489
Prevalence,Guinea-Bissau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1529.15926772606,1761.00390863899,1302.39647546825
Prevalence,Ghana,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1685.8978913342999,1938.58226575401,1432.79989774158
Prevalence,Gambia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2058.62921046819,2362.71456898637,1753.74207761118
Prevalence,Côte d'Ivoire,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1655.2367886678398,1901.1821690161999,1414.1172206937802
Prevalence,Chad,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1831.13221366259,2090.08306732952,1563.23175631655
Prevalence,Cameroon,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1689.2536686969,1946.20100617699,1440.57791614427
Prevalence,Burkina Faso,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1945.3185623395202,2236.46670819017,1667.7144180425403
Prevalence,Cabo Verde,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2765.07829796132,3185.14614817638,2361.08243523598
Prevalence,Benin,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1948.2294626764499,2236.4603152295,1693.98785941942
Prevalence,Senegal,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1932.6737792908998,2213.88006001846,1654.6678083925
Prevalence,Togo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1603.7154927692602,1838.90318051585,1363.12300102663
Prevalence,United States Virgin Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2699.5453140231302,3134.07830202948,2281.44383416608
Prevalence,Sierra Leone,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2005.4745325260599,2293.05551454833,1716.8253728500001
Prevalence,Tuvalu,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2720.7849032621098,3161.57787495365,2309.98700096783
Prevalence,San Marino,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5354.36654799858,6174.72411931149,4579.45702308359
Prevalence,Tokelau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3752.87485573419,4371.93138650964,3146.3154890493297
Prevalence,Monaco,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,5030.452099056721,5834.94938715524,4266.43789169798
Prevalence,Northern Mariana Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1994.39467241334,2312.40314078494,1685.1925073749399
Prevalence,Puerto Rico,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3844.1681367362703,4410.46293927259,3326.79160158826
Prevalence,Sao Tome and Principe,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,1917.3050870432799,2193.03433933739,1632.81352249216
Prevalence,Nauru,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2302.06713557414,2682.49383777337,1941.0771975953498
Prevalence,Saint Kitts and Nevis,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2258.2958930333302,2578.70603025723,1926.37186088521
Prevalence,Niue,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3320.0683429461196,3889.78337903471,2769.9600694000696
Prevalence,Guam,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3484.0245955957403,3988.6290012488003,2953.49390214807
Prevalence,Cook Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3328.85625598124,3880.53397024187,2807.4612175815
Prevalence,Greenland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2852.3536388164903,3279.3622412361597,2441.4792302032097
Prevalence,Palau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2154.52188491371,2521.57165166178,1789.84337675685
Prevalence,Sudan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,3469.59350074644,3971.7754076269403,2981.5536582765303
Prevalence,South Sudan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2015,2382.65766005575,2714.66356497738,2043.7863493254602
